"","V1","V2","V3","V4","V5","V6"
"392",1,1,1,1,0.999999999999997,1
"393",1,1,0.999999999999999,1,1,1
"394",1,1,1,1,0.999999999999998,1
"395",1,1,1,1,1,1
"396",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999998,0.999999999999999
"397",1,1,1,1,1,1
"398",1,1,1,0.999999999999999,1,0.999999999999999
"399",0.999999999999999,0.999999999999999,0.999999999999999,1,1,1
"400",1.50581828692748,1,1,1,0.999999999999997,1
"401",1.67395962295711,1,1,1,1,1
"402",1.75674116488941,1,1,1,1,1
"403",1.71723004671489,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"404",1.62668461123508,1,1,1,0.999999999999997,1
"405",1.46674732825775,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"406",1.52332026399561,1,1,1,1,1
"407",1.43864589334854,1,1,1,1,1
"408",1.34479268572584,1,1,1,1,1
"409",1.25574006556743,1,1,1,1,1
"410",1.3120828287868,1,1,1,1,1
"411",1.22594054557576,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"412",1.09843535477014,1,1,1,1,1
"413",1.18372315136031,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"414",1.06303910987655,1,1,1,0.999999999999998,1
"415",1.04793888139271,1,1,1,1,1
"416",1,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"417",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"418",1.009356926297,1,1,1,1,1
"419",1.01014502855189,1,1,1,0.999999999999999,1
"420",1,1,1,1,0.999999999999999,1
"421",1,1,1,1,0.999999999999999,1
"422",1,1,1,1,0.999999999999999,1
"423",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"424",1,1,1,1,0.999999999999998,1
"425",1,1,1,1,0.999999999999999,1
"426",1,1,1,1,1,1
"427",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"428",1,1,1,1,1,1
"429",1,1,1,1,1,1
"430",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"431",1,1,1,1,0.999999999999999,1
"432",1,1,1,1,0.999999999999999,1
"433",0.999999999999999,1,1,1,1,1
"434",1,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
